id,date,name,docs-1,docs-delta-percent-1,docs-percent-1,docs-female-1,docs-male-1,docs-questions-1,docs-complaints-1,docs-2,docs-delta-percent-2,docs-percent-2,docs-female-2,docs-male-2,docs-questions-2,docs-complaints-2,docs-3,docs-delta-percent-3,docs-percent-3,docs-female-3,docs-male-3,docs-questions-3,docs-complaints-3,docs-4,docs-delta-percent-4,docs-percent-4,docs-female-4,docs-male-4,docs-questions-4,docs-complaints-4,docs-5,docs-delta-percent-5,docs-percent-5,docs-female-5,docs-male-5,docs-questions-5,docs-complaints-5,docs-6,docs-delta-percent-6,docs-percent-6,docs-female-6,docs-male-6,docs-questions-6,docs-complaints-6,docs-7,docs-delta-percent-7,docs-percent-7,docs-female-7,docs-male-7,docs-questions-7,docs-complaints-7,docs-8,docs-delta-percent-8,docs-percent-8,docs-female-8,docs-male-8,docs-questions-8,docs-complaints-8,docs-9,docs-delta-percent-9,docs-percent-9,docs-female-9,docs-male-9,docs-questions-9,docs-complaints-9,docs-10,docs-delta-percent-10,docs-percent-10,docs-female-10,docs-male-10,docs-questions-10,docs-complaints-10,docs-11,docs-delta-percent-11,docs-percent-11,docs-female-11,docs-male-11,docs-questions-11,docs-complaints-11,docs-12,docs-delta-percent-12,docs-percent-12,docs-female-12,docs-male-12,docs-questions-12,docs-complaints-12,docs-13,docs-delta-percent-13,docs-percent-13,docs-female-13,docs-male-13,docs-questions-13,docs-complaints-13,docs-14,docs-delta-percent-14,docs-percent-14,docs-female-14,docs-male-14,docs-questions-14,docs-complaints-14,docs-15,docs-delta-percent-15,docs-percent-15,docs-female-15,docs-male-15,docs-questions-15,docs-complaints-15,docs-16,docs-delta-percent-16,docs-percent-16,docs-female-16,docs-male-16,docs-questions-16,docs-complaints-16,docs-17,docs-delta-percent-17,docs-percent-17,docs-female-17,docs-male-17,docs-questions-17,docs-complaints-17,docs-18,docs-delta-percent-18,docs-percent-18,docs-female-18,docs-male-18,docs-questions-18,docs-complaints-18
ARG,2022-11-12,Argentina,39,0.15,0.02,6,23,1,10,351,-0.41,0.16,60,111,7,33,24,-0.35,0.01,7,8,0,4,153,-0.44,0.07,9,59,5,15,0,100,0,0,0,0,0,153,-0.32,0.07,27,56,4,60,288,-0.38,0.13,44,118,22,86,108,-0.41,0.05,23,49,8,35,17,-0.26,0.01,3,6,0,2,149,-0.34,0.07,15,72,9,74,140,-0.45,0.06,28,51,6,69,125,-0.45,0.06,10,53,8,25,40,-0.47,0.02,6,21,2,19,182,-0.36,0.08,34,88,21,82,19,-0.41,0.01,2,10,1,3,79,-0.28,0.04,16,32,6,29,88,-0.36,0.04,17,28,6,45,250,-0.16,0.11,39,109,18,104
ARG,2022-11-13,Argentina,30,-0.23,0.02,5,15,3,11,298,-0.15,0.16,56,101,16,58,19,-0.21,0.01,7,9,3,7,111,-0.27,0.06,11,39,6,22,0,100,0,0,0,0,0,165,0.08,0.09,38,69,20,61,248,-0.14,0.14,45,108,26,78,77,-0.29,0.04,13,39,7,35,23,0.35,0.01,7,9,1,2,114,-0.23,0.06,22,37,14,39,119,-0.15,0.07,20,54,7,48,109,-0.13,0.06,16,34,6,35,47,0.18,0.03,11,13,4,23,134,-0.26,0.07,20,79,20,76,18,-0.05,0.01,0,5,2,3,86,0.09,0.05,26,23,6,30,65,-0.26,0.04,9,21,2,34,160,-0.36,0.09,24,68,12,57
ARG,2022-11-14,Argentina,33,0.1,0.01,2,10,1,5,545,0.83,0.18,69,132,9,54,35,0.84,0.01,8,12,1,7,208,0.87,0.07,25,53,4,25,0,100,0,0,0,0,0,255,0.55,0.09,61,60,16,49,420,0.69,0.14,57,131,27,93,137,0.78,0.05,23,45,10,43,24,0.04,0.01,5,6,5,3,169,0.48,0.06,20,63,9,64,205,0.72,0.07,32,66,10,74,200,0.83,0.07,18,55,8,42,120,1.55,0.04,21,38,4,46,183,0.37,0.06,33,85,18,100,21,0.17,0.01,1,3,2,0,106,0.23,0.04,24,32,8,40,81,0.25,0.03,11,32,4,37,248,0.55,0.08,42,90,18,91
ARG,2022-11-15,Argentina,27,-0.18,0.01,3,7,0,2,679,0.25,0.2,103,169,22,73,30,-0.14,0.01,3,6,1,7,240,0.15,0.07,35,43,7,14,0,100,0,0,0,0,0,222,-0.13,0.06,53,75,13,53,477,0.14,0.14,68,166,28,129,181,0.32,0.05,19,84,17,57,25,0.04,0.01,0,5,1,2,205,0.21,0.06,41,50,11,54,206,0,0.06,24,73,12,61,217,0.09,0.06,22,58,8,39,95,-0.21,0.03,11,39,5,38,197,0.08,0.06,33,90,18,95,29,0.38,0.01,0,9,0,3,138,0.3,0.04,23,58,11,33,139,0.72,0.04,18,77,10,68,337,0.36,0.1,50,137,30,134
ARG,2022-11-16,Argentina,27,0,0.01,3,12,0,4,647,-0.05,0.19,97,133,17,83,45,0.5,0.01,5,22,3,10,242,0.01,0.07,21,61,6,11,0,100,0,0,0,0,0,247,0.11,0.07,49,64,10,66,494,0.04,0.14,76,156,33,116,158,-0.13,0.05,26,70,11,36,27,0.08,0.01,3,9,2,1,211,0.03,0.06,21,68,13,57,258,0.25,0.07,39,93,14,69,239,0.1,0.07,31,70,5,65,100,0.05,0.03,22,30,2,22,179,-0.09,0.05,35,77,19,87,24,-0.17,0.01,1,6,1,3,116,-0.16,0.03,22,42,4,49,105,-0.24,0.03,12,44,7,48,337,0,0.1,51,157,20,142
ARG,2022-11-17,Argentina,32,0.19,0.01,3,4,2,0,560,-0.13,0.16,81,134,10,56,26,-0.42,0.01,2,4,1,4,228,-0.06,0.07,23,52,7,16,0,100,0,0,0,0,0,220,-0.11,0.06,38,58,9,63,493,0,0.14,83,169,28,127,165,0.04,0.05,16,69,16,63,31,0.15,0.01,1,11,0,2,251,0.19,0.07,29,83,16,69,239,-0.07,0.07,48,70,15,74,191,-0.2,0.06,25,57,6,39,95,-0.05,0.03,14,24,3,20,195,0.09,0.06,32,94,32,85,38,0.58,0.01,6,12,3,6,129,0.11,0.04,19,42,10,33,148,0.41,0.04,19,57,7,80,379,0.12,0.11,76,153,30,137
ARG,2022-11-18,Argentina,43,0.34,0.01,8,10,0,7,615,0.1,0.18,107,145,43,98,29,0.12,0.01,4,5,2,5,183,-0.2,0.05,26,44,9,15,0,100,0,0,0,0,0,189,-0.14,0.06,44,63,13,60,493,0,0.15,81,154,34,149,111,-0.33,0.03,17,47,10,39,37,0.19,0.01,5,13,0,4,187,-0.25,0.06,32,51,17,40,231,-0.03,0.07,65,70,18,69,260,0.36,0.08,22,93,7,68,89,-0.06,0.03,17,24,6,33,221,0.13,0.07,35,101,23,104,40,0.05,0.01,9,12,3,9,150,0.16,0.04,26,47,3,50,119,-0.2,0.04,22,54,9,50,359,-0.05,0.11,59,151,28,130
ARG,2022-11-19,Argentina,28,-0.35,0.01,2,12,3,4,359,-0.42,0.17,70,105,13,58,23,-0.21,0.01,5,7,2,1,125,-0.32,0.06,13,38,8,15,0,100,0,0,0,0,0,125,-0.34,0.06,26,46,4,34,351,-0.29,0.17,44,180,37,148,87,-0.22,0.04,8,38,7,34,18,-0.51,0.01,9,5,1,6,84,-0.55,0.04,18,42,4,38,175,-0.24,0.08,32,69,15,64,139,-0.47,0.07,15,50,3,40,67,-0.25,0.03,16,30,4,27,132,-0.4,0.06,32,62,17,72,23,-0.42,0.01,1,7,1,5,70,-0.53,0.03,10,32,1,31,81,-0.32,0.04,11,45,4,30,207,-0.42,0.1,31,102,20,95
ARG,2022-11-20,Argentina,8,-0.71,0.01,0,4,0,1,231,-0.36,0.15,40,68,10,35,14,-0.39,0.01,5,3,1,4,97,-0.22,0.06,20,26,9,11,0,100,0,0,0,0,0,90,-0.28,0.06,19,31,8,28,260,-0.26,0.17,55,107,20,96,76,-0.13,0.05,10,33,8,21,9,-0.5,0.01,2,5,1,0,80,-0.05,0.05,15,30,9,26,134,-0.23,0.09,30,53,8,54,108,-0.22,0.07,15,42,9,27,44,-0.34,0.03,9,13,5,22,86,-0.35,0.06,16,50,8,51,17,-0.26,0.01,3,5,1,1,54,-0.23,0.03,14,19,5,16,79,-0.02,0.05,13,39,6,30,159,-0.23,0.1,29,69,19,59
ARG,2022-11-21,Argentina,8,0,0.01,1,2,0,1,234,0.01,0.16,42,51,12,33,10,-0.29,0.01,3,2,0,3,87,-0.1,0.06,13,25,3,13,0,100,0,0,0,0,0,125,0.39,0.08,31,31,10,24,206,-0.21,0.14,41,67,9,48,64,-0.16,0.04,10,32,8,16,24,1.67,0.02,4,7,1,3,96,0.2,0.06,20,26,8,29,135,0.01,0.09,26,49,13,50,105,-0.03,0.07,11,37,2,25,39,-0.11,0.03,4,11,2,11,76,-0.12,0.05,16,40,11,38,26,0.53,0.02,5,11,2,9,72,0.33,0.05,15,33,6,23,50,-0.37,0.03,11,15,5,27,135,-0.15,0.09,18,63,12,59
ARG,2022-11-22,Argentina,20,1.5,0.01,2,4,3,2,407,0.74,0.19,51,90,8,38,26,1.6,0.01,5,6,1,7,164,0.89,0.08,19,37,2,16,0,100,0,0,0,0,0,136,0.09,0.06,36,34,9,29,289,0.4,0.13,47,80,20,61,61,-0.05,0.03,11,27,5,20,26,0.08,0.01,1,6,1,3,109,0.14,0.05,16,37,9,34,144,0.07,0.07,29,43,9,40,154,0.47,0.07,21,42,6,29,58,0.49,0.03,9,10,1,12,145,0.91,0.07,26,59,10,54,17,-0.35,0.01,3,2,1,3,135,0.88,0.06,44,48,8,25,84,0.68,0.04,15,19,2,34,195,0.44,0.09,36,68,14,80
ARG,2022-11-23,Argentina,14,-0.3,0,4,6,0,3,589,0.45,0.21,85,122,13,63,26,0,0.01,5,5,1,3,208,0.27,0.07,25,38,4,18,0,100,0,0,0,0,0,169,0.24,0.06,38,49,9,49,443,0.53,0.15,61,165,20,113,128,1.1,0.04,20,45,3,33,27,0.04,0.01,3,9,0,5,166,0.52,0.06,26,54,12,54,200,0.39,0.07,34,68,12,64,217,0.41,0.08,17,63,3,42,80,0.38,0.03,15,13,3,17,161,0.11,0.06,24,58,21,57,29,0.71,0.01,6,10,3,4,84,-0.38,0.03,17,37,6,28,90,0.07,0.03,14,32,6,39,238,0.22,0.08,38,94,21,91
ARG,2022-11-24,Argentina,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,100,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0
BHS,2022-11-01,Bahamas,0,0,0,0,0,0,0,6,0,0.02,0,2,0,0,9,0,0.03,3,2,0,0,10,0,0.04,5,1,2,1,0,0,0,0,0,0,0,46,0,0.18,9,12,5,13,17,0,0.07,2,6,1,5,1,0,0,1,0,0,1,3,0,0.01,0,0,0,1,14,0,0.05,1,4,1,4,15,0,0.06,1,4,2,3,17,0,0.07,5,7,0,0,5,0,0.02,1,1,1,1,80,0,0.31,14,31,11,24,4,0,0.02,0,1,1,0,1,0,0,0,0,0,0,25,0,0.1,7,3,4,7,7,0,0.03,2,2,2,4
BHS,2022-11-02,Bahamas,0,100,0,0,0,0,0,20,2.33,0.08,3,4,0,0,17,0.89,0.07,0,6,2,2,9,-0.1,0.04,1,1,0,0,0,100,0,0,0,0,0,34,-0.26,0.13,7,11,3,9,21,0.24,0.08,7,8,4,2,6,5,0.02,1,3,0,2,1,-0.67,0,0,0,0,0,15,0.07,0.06,0,4,2,3,11,-0.27,0.04,5,2,0,2,12,-0.29,0.05,5,5,0,0,1,-0.8,0,0,0,0,0,72,-0.1,0.28,9,21,9,17,3,-0.25,0.01,0,0,0,0,4,3,0.02,1,2,0,0,20,-0.2,0.08,3,7,4,5,7,0,0.03,1,2,1,4
BHS,2022-11-03,Bahamas,1,100,0,0,1,0,0,12,-0.4,0.05,3,6,1,1,20,0.18,0.09,7,5,1,4,9,0,0.04,0,2,1,0,0,100,0,0,0,0,0,29,-0.15,0.13,13,5,2,3,13,-0.38,0.06,4,5,2,2,3,-0.5,0.01,1,1,1,0,0,-1,0,0,0,0,0,15,0,0.06,4,2,1,2,9,-0.18,0.04,2,4,2,2,13,0.08,0.06,1,6,0,1,2,1,0.01,0,1,0,0,71,-0.01,0.31,9,21,9,15,2,-0.33,0.01,0,1,0,0,3,-0.25,0.01,3,0,0,0,25,0.25,0.11,1,6,1,10,4,-0.43,0.02,0,2,0,2
BHS,2022-11-04,Bahamas,1,0,0,0,0,0,0,25,1.08,0.08,1,7,2,2,16,-0.2,0.05,6,4,1,4,23,1.56,0.07,11,2,0,1,0,100,0,0,0,0,0,30,0.03,0.1,10,3,1,2,21,0.62,0.07,1,8,2,4,8,1.67,0.03,0,2,0,0,1,100,0,1,0,0,0,14,-0.07,0.05,3,2,1,4,20,1.22,0.06,3,3,3,5,21,0.62,0.07,7,3,0,1,1,-0.5,0,1,0,0,1,89,0.25,0.29,18,25,9,17,5,1.5,0.02,1,1,2,2,5,0.67,0.02,1,2,0,0,19,-0.24,0.06,2,4,0,5,9,1.25,0.03,0,6,0,4
BHS,2022-11-05,Bahamas,2,1,0.01,2,0,1,1,11,-0.56,0.07,0,3,0,1,11,-0.31,0.07,1,4,1,0,10,-0.57,0.06,1,0,0,0,0,100,0,0,0,0,0,17,-0.43,0.1,2,5,3,1,17,-0.19,0.1,4,8,0,4,4,-0.5,0.02,0,1,1,3,0,-1,0,0,0,0,0,11,-0.21,0.07,1,1,1,2,13,-0.35,0.08,0,6,0,3,7,-0.67,0.04,4,1,0,1,1,0,0.01,0,0,0,1,32,-0.64,0.19,5,12,4,10,4,-0.2,0.02,1,3,2,0,3,-0.4,0.02,0,0,0,1,15,-0.21,0.09,3,6,1,6,7,-0.22,0.04,1,3,2,2
BHS,2022-11-06,Bahamas,1,-0.5,0.01,0,0,0,0,5,-0.55,0.04,0,1,0,0,13,0.18,0.1,1,4,1,1,11,0.1,0.09,0,2,0,0,0,100,0,0,0,0,0,18,0.06,0.14,7,5,4,3,9,-0.47,0.07,2,1,0,4,1,-0.75,0.01,0,1,1,1,0,100,0,0,0,0,0,7,-0.36,0.06,1,0,1,1,4,-0.69,0.03,1,3,1,1,10,0.43,0.08,2,5,0,0,3,2,0.02,1,0,0,0,22,-0.31,0.18,4,9,1,6,0,-1,0,0,0,0,0,2,-0.33,0.02,1,0,0,0,16,0.07,0.13,7,4,0,4,3,-0.57,0.02,0,2,0,0
BHS,2022-11-07,Bahamas,1,0,0,0,1,0,0,24,3.8,0.09,2,4,1,0,18,0.38,0.07,1,4,0,1,25,1.27,0.09,4,6,4,0,0,100,0,0,0,0,0,19,0.06,0.07,5,5,4,3,18,1,0.07,4,7,2,4,4,3,0.02,0,1,1,0,0,100,0,0,0,0,0,17,1.43,0.06,1,3,1,5,25,5.25,0.09,4,10,0,8,21,1.1,0.08,7,5,2,2,3,0,0.01,1,0,0,0,49,1.23,0.19,10,11,6,11,4,100,0.02,1,2,0,1,3,0.5,0.01,1,0,1,1,27,0.69,0.1,2,10,1,4,6,1,0.02,0,5,0,0
BHS,2022-11-08,Bahamas,7,6,0.02,1,2,2,1,21,-0.12,0.07,6,4,2,4,9,-0.5,0.03,1,1,0,1,30,0.2,0.1,4,6,0,0,0,100,0,0,0,0,0,31,0.63,0.11,7,8,2,4,21,0.17,0.07,6,7,3,3,3,-0.25,0.01,0,1,0,1,2,100,0.01,0,0,0,0,19,0.12,0.06,4,5,2,5,37,0.48,0.13,2,3,0,4,30,0.43,0.1,2,13,2,4,8,1.67,0.03,3,1,1,0,38,-0.22,0.13,8,9,2,5,0,-1,0,0,0,0,0,6,1,0.02,0,1,0,0,19,-0.3,0.06,8,5,4,3,12,1,0.04,3,3,3,4
BHS,2022-11-09,Bahamas,2,-0.71,0.01,0,1,0,0,35,0.67,0.09,8,7,2,7,14,0.56,0.04,5,1,1,2,40,0.33,0.11,15,4,3,3,0,100,0,0,0,0,0,37,0.19,0.1,6,8,6,6,26,0.24,0.07,5,11,2,10,5,0.67,0.01,2,1,1,2,0,-1,0,0,0,0,0,20,0.05,0.05,3,3,2,4,63,0.7,0.17,11,12,4,9,32,0.07,0.09,5,5,2,2,25,2.13,0.07,0,3,0,1,50,0.32,0.13,5,14,2,12,4,100,0.01,0,3,0,0,2,-0.67,0.01,0,1,0,0,16,-0.16,0.04,3,5,3,4,5,-0.58,0.01,0,3,2,2
BHS,2022-11-10,Bahamas,0,-1,0,0,0,0,0,20,-0.43,0.07,0,6,0,5,12,-0.14,0.04,0,0,0,1,20,-0.5,0.07,6,1,0,0,0,100,0,0,0,0,0,28,-0.24,0.09,10,4,2,5,42,0.62,0.14,7,15,3,7,8,0.6,0.03,1,3,1,1,2,100,0.01,0,1,0,0,18,-0.1,0.06,1,8,1,7,28,-0.56,0.09,5,8,2,8,26,-0.19,0.09,9,4,5,3,11,-0.56,0.04,2,3,0,2,44,-0.12,0.15,5,16,4,9,4,0,0.01,1,2,0,2,4,1,0.01,1,0,0,1,18,0.13,0.06,2,5,0,3,14,1.8,0.05,2,6,2,2
BHS,2022-11-11,Bahamas,1,100,0,0,1,0,0,30,0.5,0.11,7,8,1,2,15,0.25,0.06,3,1,0,1,33,0.65,0.12,15,2,1,1,0,100,0,0,0,0,0,16,-0.43,0.06,4,5,1,4,34,-0.19,0.13,3,14,2,10,6,-0.25,0.02,1,1,0,3,4,1,0.01,0,1,0,1,21,0.17,0.08,6,5,3,3,18,-0.36,0.07,4,5,2,1,22,-0.15,0.08,6,5,1,2,3,-0.73,0.01,0,0,0,0,39,-0.11,0.14,2,11,3,5,2,-0.5,0.01,2,0,0,0,4,0,0.01,2,0,0,0,14,-0.22,0.05,6,2,1,5,8,-0.43,0.03,1,5,1,2
